Transaction_ID,Date,Product_ID,Customer_ID,Payment_Method,Quantity,Selling_Price,Discount_Pct,Revenue,Customer_Rating
TXN101400,2023-02-15 23:48:10,P014,CU0164,Credit Card,5,19285.56,5.0,96427.8,4.5
TXN100210,2023-02-16 03:49:02,P009,CU0009,Credit Card,1,39589.93,0.0,39589.93,2.5
TXN104216,2023-02-16 21:44:55,P005,CU0293,UPI,5,48046.97,0.0,240234.85,4.0
TXN101222,2023-02-17 00:41:12,P013,CU0326,UPI,1,25396.12,0.0,25396.12,3.5
TXN101599,2023-02-17 21:37:09,P003,CU0173,Credit Card,2,30757.46,5.0,61514.92,5.0
TXN100439,2023-02-18 11:07:04,P012,CU0219,Cash,2,25434.37,5.0,50868.74,4.5
TXN102486,2023-02-18 12:50:58,P016,CU0366,Debit Card,2,15417.93,5.0,30835.86,5.0
TXN102386,2023-02-18 13:27:41,P017,CU0336,Credit Card,2,16179.46,3.0,32358.92,3.0
TXN103494,2023-02-18 17:34:45,P013,CU0475,Credit Card,2,28513.4,0.0,57026.8,4.0
TXN102220,2023-02-18 21:08:20,P010,CU0126,Credit Card,3,45261.61,0.0,135784.83,4.5
TXN103266,2023-02-18 21:33:57,P005,CU0061,UPI,3,18691.48,3.0,56074.44,5.0
TXN100145,2023-02-19 07:43:57,P017,CU0038,Debit Card,1,25445.64,0.0,25445.64,3.5
TXN100343,2023-02-19 18:09:49,P006,CU0087,Cash,1,36595.88,3.0,36595.88,3.0
TXN101518,2023-02-20 00:50:57,P012,CU0005,Debit Card,3,26027.36,0.0,78082.08,3.5
TXN100560,2023-02-20 06:58:29,P007,CU0039,Credit Card,3,53068.66,0.0,159205.98,4.5
TXN104184,2023-02-20 18:27:55,P010,CU0053,Credit Card,4,37064.47,0.0,148257.88,4.5
TXN102875,2023-02-21 11:31:18,P011,CU0009,UPI,4,30972.27,8.0,123889.08,5.0
TXN101832,2023-02-21 17:29:01,P003,CU0328,UPI,1,53728.38,15.0,53728.38,2.0
TXN100570,2023-02-22 02:04:48,P010,CU0429,Debit Card,1,35079.57,8.0,35079.57,4.0
TXN101968,2023-02-22 02:59:57,P002,CU0189,UPI,1,66896.65,0.0,66896.65,5.0
TXN100579,2023-02-22 23:12:06,P001,CU0120,Debit Card,1,34991.73,8.0,34991.73,5.0
TXN102429,2023-02-23 00:05:33,P010,CU0002,Cash,2,40067.14,0.0,80134.28,3.0
TXN101126,2023-02-23 17:11:04,P007,CU0315,Cash,4,42217.19,5.0,168868.76,5.0
TXN100878,2023-02-24 09:57:27,P001,CU0044,Debit Card,4,31916.71,8.0,127666.84,4.5
TXN102302,2023-02-25 16:14:33,P009,CU0302,Credit Card,1,47795.42,0.0,47795.42,4.0
TXN104117,2023-02-26 12:55:50,P001,CU0261,Credit Card,2,66098.37,0.0,132196.74,4.0
TXN100827,2023-02-27 05:56:47,P015,CU0437,Credit Card,1,12313.33,3.0,12313.33,4.5
TXN103368,2023-02-28 06:58:50,P007,CU0114,UPI,1,59140.56,0.0,59140.56,4.0
TXN104378,2023-02-28 08:09:02,P016,CU0004,UPI,2,25480.0,15.0,50960.0,4.0
TXN100102,2023-02-28 16:23:46,P015,CU0285,Cash,2,21068.52,5.0,42137.04,4.0
TXN103343,2023-02-28 21:15:18,P004,CU0339,Cash,1,70975.59,3.0,70975.59,2.5
TXN100292,2023-03-01 03:32:23,P012,CU0235,Cash,2,25720.96,5.0,51441.92,4.0
TXN104353,2023-03-01 07:07:24,P011,CU0296,Cash,2,26297.59,15.0,52595.18,3.5
TXN101223,2023-03-01 10:55:07,P005,CU0131,Cash,2,34667.44,0.0,69334.88,4.0
TXN100686,2023-03-01 22:29:48,P003,CU0229,UPI,1,32906.63,10.0,32906.63,3.0
TXN100735,2023-03-04 05:58:40,P004,CU0093,UPI,2,72519.89,0.0,145039.78,5.0
TXN102497,2023-03-04 20:07:50,P013,CU0390,Credit Card,2,31287.14,5.0,62574.28,4.0
TXN103396,2023-03-05 01:19:16,P004,CU0135,Debit Card,1,67387.51,8.0,67387.51,3.5
TXN104241,2023-03-05 07:09:52,P015,CU0084,Credit Card,1,10292.69,0.0,10292.69,3.5
TXN102967,2023-03-05 19:14:40,P014,CU0414,UPI,1,34114.14,0.0,34114.14,2.5
TXN101210,2023-03-05 19:20:00,P010,CU0250,Credit Card,5,33794.04,0.0,168970.2,4.5
TXN103024,2023-03-05 20:12:37,P013,CU0038,Debit Card,1,17847.08,0.0,17847.08,2.5
TXN101382,2023-03-05 22:07:56,P016,CU0492,UPI,1,19703.21,15.0,19703.21,3.5
TXN103620,2023-03-06 01:11:51,P006,CU0381,UPI,5,32184.31,0.0,160921.55,4.0
TXN100289,2023-03-06 01:55:20,P002,CU0348,Cash,2,60372.04,3.0,120744.08,5.0
TXN104283,2023-03-06 20:54:58,P009,CU0074,Debit Card,2,37651.38,5.0,75302.76,4.5
TXN100047,2023-03-07 02:54:04,P004,CU0084,Credit Card,2,61650.24,0.0,123300.48,4.0
TXN101193,2023-03-07 06:44:26,P004,CU0039,UPI,4,47256.19,10.0,189024.76,4.0
TXN101389,2023-03-07 09:05:58,P015,CU0452,Cash,1,24645.8,10.0,24645.8,4.5
TXN102240,2023-03-07 20:06:16,P013,CU0043,Credit Card,1,28383.63,8.0,28383.63,2.5
TXN104212,2023-03-08 18:47:36,P011,CU0221,Debit Card,3,40622.21,0.0,121866.63,4.5
TXN102229,2023-03-08 21:51:18,P017,CU0058,Debit Card,1,13650.83,5.0,13650.83,3.5
TXN101426,2023-03-09 04:52:56,P005,CU0417,Debit Card,2,25047.56,5.0,50095.12,3.0
TXN101084,2023-03-09 12:13:19,P002,CU0298,Cash,3,46043.03,0.0,138129.09,3.5
TXN100088,2023-03-09 12:36:48,P008,CU0239,Credit Card,3,37361.66,10.0,112084.98,3.0
TXN100672,2023-03-10 01:03:52,P005,CU0128,UPI,1,32466.98,0.0,32466.98,3.5
TXN102480,2023-03-10 16:46:03,P006,CU0203,Cash,1,49370.38,15.0,49370.38,3.5
TXN100313,2023-03-11 05:53:03,P010,CU0397,UPI,2,28260.22,5.0,56520.44,3.5
TXN101777,2023-03-11 18:17:48,P015,CU0215,Credit Card,1,20791.6,5.0,20791.6,4.5
TXN103940,2023-03-11 21:44:28,P009,CU0288,UPI,1,26030.87,0.0,26030.87,3.5
TXN100518,2023-03-12 09:08:59,P009,CU0228,Debit Card,2,27742.47,10.0,55484.94,3.5
TXN102702,2023-03-12 13:20:31,P004,CU0097,UPI,1,38964.67,0.0,38964.67,3.0
TXN101598,2023-03-13 07:08:54,P002,CU0055,Cash,1,53181.67,8.0,53181.67,5.0
TXN100399,2023-03-13 08:19:57,P016,CU0289,Cash,1,24544.97,5.0,24544.97,3.5
TXN101107,2023-03-13 16:42:58,P007,CU0352,Debit Card,1,22046.32,8.0,22046.32,3.0
TXN101244,2023-03-14 00:07:51,P010,CU0465,UPI,4,48825.86,0.0,195303.44,4.5
TXN101521,2023-03-14 02:09:01,P011,CU0184,UPI,2,25158.74,0.0,50317.48,3.0
TXN102109,2023-03-15 02:57:58,P007,CU0396,UPI,2,38642.32,0.0,77284.64,3.5
TXN101915,2023-03-15 10:51:16,P012,CU0447,UPI,2,24936.05,0.0,49872.1,3.5
TXN102743,2023-03-15 13:09:29,P009,CU0438,UPI,1,41968.89,5.0,41968.89,2.5
TXN103941,2023-03-16 02:52:06,P005,CU0336,Credit Card,2,50970.45,0.0,101940.9,4.0
TXN104105,2023-03-16 04:31:44,P017,CU0315,Debit Card,1,20335.89,15.0,20335.89,4.0
TXN102441,2023-03-16 14:38:57,P002,CU0402,UPI,2,37638.55,0.0,75277.1,3.0
TXN100344,2023-03-16 18:47:52,P011,CU0400,UPI,1,21747.16,5.0,21747.16,3.5
TXN102006,2023-03-17 00:43:46,P015,CU0441,Debit Card,1,27734.52,5.0,27734.52,4.0
TXN103086,2023-03-17 08:20:04,P013,CU0353,UPI,1,16219.71,0.0,16219.71,4.5
TXN103655,2023-03-17 22:47:32,P011,CU0030,Debit Card,3,39549.55,8.0,118648.65,4.0
TXN102012,2023-03-18 17:58:12,P004,CU0145,Debit Card,1,65832.54,0.0,65832.54,3.0
TXN104489,2023-03-18 19:05:12,P011,CU0402,UPI,3,18495.57,5.0,55486.71,4.0
TXN102681,2023-03-19 00:21:19,P009,CU0090,Debit Card,2,41058.74,0.0,82117.48,4.5
TXN101824,2023-03-19 04:52:13,P011,CU0180,Cash,1,27501.25,5.0,27501.25,3.5
TXN102577,2023-03-19 05:07:26,P016,CU0165,Debit Card,1,15072.52,3.0,15072.52,3.5
TXN104329,2023-03-19 05:55:40,P013,CU0039,Credit Card,1,25182.84,3.0,25182.84,3.5
TXN100191,2023-03-19 12:11:00,P015,CU0444,UPI,1,17122.08,3.0,17122.08,4.5
TXN102548,2023-03-20 07:25:46,P009,CU0041,Cash,1,27408.48,0.0,27408.48,3.5
TXN100534,2023-03-20 09:28:48,P016,CU0062,Debit Card,5,15813.12,0.0,79065.6,3.0
TXN104467,2023-03-20 18:09:08,P004,CU0089,Debit Card,1,39020.08,8.0,39020.08,3.5
TXN103103,2023-03-21 07:56:25,P007,CU0291,Credit Card,2,46198.49,5.0,92396.98,4.0
TXN102415,2023-03-22 09:13:06,P014,CU0020,UPI,2,27593.06,5.0,55186.12,2.5
TXN101650,2023-03-22 11:45:07,P009,CU0379,Debit Card,1,22243.34,5.0,22243.34,3.5
TXN103656,2023-03-22 17:40:54,P016,CU0257,Cash,1,23597.63,0.0,23597.63,2.5
TXN102827,2023-03-22 20:04:29,P008,CU0203,Debit Card,5,60004.72,0.0,300023.6,2.0
TXN103457,2023-03-22 20:35:20,P004,CU0391,Debit Card,3,48572.57,5.0,145717.71,5.0
TXN103326,2023-03-22 20:44:03,P010,CU0496,Credit Card,1,35381.04,3.0,35381.04,4.5
TXN101614,2023-03-22 20:51:01,P013,CU0210,Credit Card,1,13461.68,3.0,13461.68,5.0
TXN101788,2023-03-23 02:50:06,P002,CU0210,Debit Card,2,48303.39,3.0,96606.78,2.0
TXN101165,2023-03-23 04:40:49,P002,CU0039,Credit Card,1,39276.21,10.0,39276.21,4.5
TXN102626,2023-03-23 12:31:26,P003,CU0003,Cash,1,62062.93,0.0,62062.93,2.5
TXN102963,2023-03-23 12:35:39,P013,CU0285,Cash,5,27342.73,5.0,136713.65,2.5
TXN101597,2023-03-24 07:40:22,P015,CU0002,UPI,1,21315.17,5.0,21315.17,5.0
TXN103535,2023-03-24 11:28:19,P001,CU0427,Credit Card,1,30625.62,3.0,30625.62,3.5
TXN100769,2023-03-25 03:58:13,P001,CU0030,Credit Card,2,42132.43,0.0,84264.86,3.0
TXN100653,2023-03-25 06:13:27,P008,CU0396,Credit Card,2,40192.93,0.0,80385.86,3.5
TXN100424,2023-03-25 08:59:57,P009,CU0365,Debit Card,5,38817.87,0.0,194089.35,4.0
TXN100642,2023-03-26 04:18:50,P004,CU0311,Debit Card,2,48688.39,0.0,97376.78,4.0
TXN102353,2023-03-26 09:51:25,P012,CU0389,UPI,2,29852.99,0.0,59705.98,4.0
TXN100478,2023-03-27 00:27:59,P016,CU0018,Cash,3,25842.59,5.0,77527.77,5.0
TXN102764,2023-03-27 10:13:54,P016,CU0401,Cash,4,11178.22,3.0,44712.88,4.0
TXN102590,2023-03-27 19:37:07,P005,CU0189,Debit Card,1,54383.79,0.0,54383.79,3.5
TXN102116,2023-03-28 05:03:25,P005,CU0236,Credit Card,2,50125.66,0.0,100251.32,4.5
TXN102091,2023-03-28 08:37:53,P008,CU0253,Credit Card,1,47347.89,3.0,47347.89,4.5
TXN101205,2023-03-29 20:30:52,P015,CU0375,UPI,1,26447.05,5.0,26447.05,2.5
TXN101410,2023-03-30 07:29:04,P005,CU0498,Debit Card,1,48430.71,8.0,48430.71,4.5
TXN103020,2023-03-30 12:42:10,P017,CU0346,Credit Card,1,24374.63,3.0,24374.63,3.5
TXN100823,2023-03-30 15:47:56,P015,CU0071,Credit Card,2,26770.03,0.0,53540.06,4.0
TXN103124,2023-03-30 21:12:41,P015,CU0247,Debit Card,2,26816.09,0.0,53632.18,4.0
TXN102485,2023-03-30 22:35:55,P004,CU0086,UPI,1,61374.4,8.0,61374.4,3.5
TXN103032,2023-03-31 09:03:24,P015,CU0112,Credit Card,4,26113.5,3.0,104454.0,3.0
TXN101911,2023-03-31 12:27:34,P007,CU0040,Debit Card,1,20533.17,10.0,20533.17,4.5
TXN101870,2023-04-01 04:03:20,P015,CU0326,Debit Card,5,25100.16,10.0,125500.8,2.5
TXN100931,2023-04-01 17:41:17,P012,CU0408,UPI,1,29074.26,0.0,29074.26,4.0
TXN100990,2023-04-02 11:10:54,P007,CU0060,UPI,3,34512.59,5.0,103537.77,3.5
TXN103237,2023-04-02 18:32:57,P010,CU0310,Credit Card,1,27098.52,0.0,27098.52,4.5
TXN103802,2023-04-02 19:03:54,P001,CU0319,Debit Card,2,63143.03,0.0,126286.06,4.5
TXN103804,2023-04-02 23:24:26,P005,CU0215,Cash,1,53953.44,5.0,53953.44,3.0
TXN103835,2023-04-03 02:22:10,P012,CU0369,Credit Card,1,29602.98,8.0,29602.98,4.0
TXN102251,2023-04-03 08:46:35,P009,CU0025,UPI,1,17560.65,5.0,17560.65,4.5
TXN100654,2023-04-03 22:50:34,P003,CU0221,Cash,2,38999.46,0.0,77998.92,3.5
TXN101939,2023-04-04 07:36:00,P010,CU0181,Credit Card,1,28963.46,0.0,28963.46,4.0
TXN100333,2023-04-04 19:48:02,P015,CU0386,Cash,2,17810.13,10.0,35620.26,5.0
TXN101258,2023-04-04 22:25:15,P004,CU0488,Debit Card,2,44866.27,3.0,89732.54,4.0
TXN100504,2023-04-05 06:55:16,P003,CU0098,UPI,3,61691.48,0.0,185074.44,3.5
TXN101195,2023-04-05 09:19:12,P015,CU0265,Debit Card,3,26695.4,0.0,80086.2,3.0
TXN100927,2023-04-05 22:08:27,P007,CU0356,Debit Card,1,43762.69,5.0,43762.69,2.5
TXN100430,2023-04-06 02:32:03,P012,CU0381,Cash,1,14602.65,0.0,14602.65,5.0
TXN104409,2023-04-06 07:12:43,P008,CU0154,UPI,2,48342.21,10.0,96684.42,3.5
TXN103963,2023-04-06 12:31:34,P015,CU0179,Credit Card,2,24714.2,5.0,49428.4,4.0
TXN101253,2023-04-06 14:43:59,P013,CU0210,Debit Card,3,11132.36,10.0,33397.08,3.5
TXN102521,2023-04-06 17:27:24,P011,CU0298,Credit Card,2,42325.21,3.0,84650.42,3.0
TXN100042,2023-04-07 00:21:35,P007,CU0271,Credit Card,4,21802.84,8.0,87211.36,2.5
TXN102492,2023-04-07 06:32:14,P016,CU0349,UPI,1,15570.52,0.0,15570.52,3.5
TXN100274,2023-04-07 15:05:34,P012,CU0394,Debit Card,2,33703.61,0.0,67407.22,3.5
TXN102434,2023-04-08 01:15:45,P004,CU0292,UPI,1,36621.4,0.0,36621.4,4.5
TXN104004,2023-04-09 05:43:59,P015,CU0291,Cash,1,25769.13,0.0,25769.13,3.0
TXN103169,2023-04-09 11:24:30,P006,CU0013,UPI,1,48063.24,3.0,48063.24,3.0
TXN101287,2023-04-10 00:10:21,P004,CU0170,UPI,1,67487.5,10.0,67487.5,3.0
TXN103313,2023-04-10 03:30:19,P011,CU0231,Cash,1,31840.51,10.0,31840.51,5.0
TXN102877,2023-04-10 03:41:29,P013,CU0219,Cash,3,25177.02,15.0,75531.06,2.5
TXN102032,2023-04-10 07:20:52,P009,CU0311,Cash,1,34826.45,5.0,34826.45,3.0
TXN100911,2023-04-10 21:40:20,P010,CU0339,Debit Card,1,42901.59,10.0,42901.59,3.0
TXN103195,2023-04-10 22:51:59,P016,CU0194,Debit Card,1,10692.9,10.0,10692.9,5.0
TXN104047,2023-04-11 06:40:32,P009,CU0256,UPI,5,40585.96,5.0,202929.8,3.0
TXN101641,2023-04-11 15:26:34,P014,CU0019,UPI,1,13102.9,15.0,13102.9,4.0
TXN100190,2023-04-11 21:03:52,P006,CU0474,UPI,2,22024.8,0.0,44049.6,2.0
TXN103536,2023-04-12 19:22:23,P016,CU0245,UPI,1,21777.14,0.0,21777.14,2.5
TXN102531,2023-04-14 16:02:04,P002,CU0211,Cash,3,39301.71,8.0,117905.13,2.5
TXN101962,2023-04-14 19:41:56,P008,CU0416,UPI,3,57509.15,0.0,172527.45,3.0
TXN100629,2023-04-16 12:25:23,P008,CU0278,Credit Card,1,52249.41,0.0,52249.41,3.5
TXN101125,2023-04-16 18:28:56,P014,CU0273,Cash,4,26678.04,0.0,106712.16,2.0
TXN103302,2023-04-17 04:10:15,P011,CU0192,UPI,1,25113.39,0.0,25113.39,4.0
TXN101020,2023-04-17 10:41:57,P011,CU0156,Debit Card,2,33701.57,10.0,67403.14,3.0
TXN101103,2023-04-17 13:08:18,P013,CU0376,Debit Card,2,26808.13,8.0,53616.26,4.0
TXN100387,2023-04-17 15:31:01,P007,CU0113,UPI,3,53396.03,0.0,160188.09,3.5
TXN101443,2023-04-17 23:05:37,P001,CU0392,Cash,3,43264.28,0.0,129792.84,4.5
TXN102522,2023-04-17 23:37:09,P009,CU0007,UPI,3,41529.74,15.0,124589.22,3.0
TXN101679,2023-04-18 08:07:00,P014,CU0367,Debit Card,1,14962.41,3.0,14962.41,4.0
TXN102502,2023-04-19 03:18:36,P005,CU0228,Cash,2,42484.01,10.0,84968.02,4.0
TXN103115,2023-04-19 09:40:31,P008,CU0498,Cash,1,58352.35,5.0,58352.35,5.0
TXN101851,2023-04-19 10:31:48,P014,CU0276,Credit Card,1,20319.32,0.0,20319.32,3.5
TXN100281,2023-04-20 02:49:58,P013,CU0016,UPI,1,18351.22,0.0,18351.22,3.0
TXN102999,2023-04-20 07:35:52,P003,CU0322,Credit Card,1,32895.01,5.0,32895.01,3.5
TXN100232,2023-04-21 15:54:24,P012,CU0171,UPI,1,32105.09,3.0,32105.09,2.0
TXN104335,2023-04-21 16:51:52,P008,CU0498,Debit Card,2,53929.04,10.0,107858.08,5.0
TXN101285,2023-04-22 09:00:09,P013,CU0142,Credit Card,1,34245.66,0.0,34245.66,4.0
TXN103602,2023-04-22 14:34:41,P012,CU0435,Credit Card,2,24806.02,0.0,49612.04,4.5
TXN101346,2023-04-22 20:52:46,P004,CU0093,Cash,1,51895.61,10.0,51895.61,2.5
TXN102623,2023-04-23 01:21:42,P002,CU0497,Cash,3,34547.28,10.0,103641.84,3.5
TXN100561,2023-04-23 05:13:37,P016,CU0382,Debit Card,2,28802.66,0.0,57605.32,4.0
TXN104263,2023-04-23 07:16:43,P013,CU0485,UPI,5,16953.42,8.0,84767.1,4.0
TXN100402,2023-04-23 17:18:44,P001,CU0022,Credit Card,1,72071.77,0.0,72071.77,4.0
TXN103934,2023-04-23 23:45:59,P017,CU0416,Credit Card,3,26632.12,5.0,79896.36,3.0
TXN103110,2023-04-24 05:41:12,P009,CU0184,Debit Card,2,45715.48,8.0,91430.96,3.0
TXN103558,2023-04-24 09:35:05,P017,CU0492,Cash,3,10653.94,5.0,31961.82,5.0
TXN104062,2023-04-24 14:34:43,P009,CU0001,Cash,3,27662.13,5.0,82986.39,5.0
TXN103797,2023-04-24 20:33:23,P007,CU0393,UPI,1,60962.16,0.0,60962.16,4.0
TXN102540,2023-04-24 21:07:05,P005,CU0476,Debit Card,2,42523.73,8.0,85047.46,1.5
TXN101747,2023-04-25 00:52:22,P002,CU0203,Cash,1,55949.51,0.0,55949.51,3.0
TXN101300,2023-04-25 00:57:54,P015,CU0300,Credit Card,1,29326.38,0.0,29326.38,2.5
TXN102459,2023-04-25 05:32:04,P002,CU0182,Credit Card,1,48841.67,15.0,48841.67,3.5
TXN103671,2023-04-26 09:08:37,P004,CU0415,Debit Card,1,45981.96,15.0,45981.96,5.0
TXN100172,2023-04-26 09:47:50,P009,CU0013,UPI,2,48419.95,0.0,96839.9,1.5
TXN103978,2023-04-26 20:18:13,P010,CU0382,Credit Card,1,19070.43,0.0,19070.43,3.5
TXN101610,2023-04-27 06:05:20,P016,CU0417,UPI,2,21617.91,3.0,43235.82,3.5
TXN104228,2023-04-27 11:36:51,P013,CU0145,Debit Card,3,13655.91,10.0,40967.73,4.0
TXN100873,2023-04-27 12:49:11,P001,CU0108,UPI,2,43064.67,10.0,86129.34,3.0
TXN104162,2023-04-28 03:24:24,P005,CU0112,Credit Card,4,19821.78,10.0,79287.12,3.5
TXN101147,2023-04-28 09:52:09,P005,CU0225,Cash,3,28187.31,5.0,84561.93,3.0
TXN102848,2023-04-28 11:41:07,P016,CU0341,Cash,1,21951.47,0.0,21951.47,3.0
TXN101782,2023-04-28 12:03:45,P014,CU0058,UPI,3,31307.9,0.0,93923.7,4.5
TXN101912,2023-04-28 22:42:45,P006,CU0158,UPI,1,59787.62,8.0,59787.62,4.5
TXN102983,2023-04-29 07:06:58,P010,CU0091,Cash,3,44409.46,0.0,133228.38,3.0
TXN104016,2023-04-29 14:08:03,P014,CU0232,UPI,5,28267.09,0.0,141335.45,4.5
TXN102036,2023-04-29 23:44:28,P013,CU0500,Credit Card,2,31441.58,0.0,62883.16,3.5
TXN100322,2023-05-01 01:31:18,P005,CU0084,Credit Card,1,35561.43,3.0,35561.43,3.0
TXN103411,2023-05-01 02:41:39,P006,CU0422,Debit Card,3,50500.15,5.0,151500.45,4.5
TXN100446,2023-05-01 03:17:02,P004,CU0283,Cash,1,61136.95,8.0,61136.95,3.0
TXN103790,2023-05-02 02:23:00,P003,CU0102,Credit Card,1,61505.71,15.0,61505.71,4.5
TXN101097,2023-05-02 07:44:25,P010,CU0275,Debit Card,2,30210.1,0.0,60420.2,4.0
TXN101984,2023-05-02 16:19:15,P006,CU0449,UPI,3,20762.1,0.0,62286.3,3.5
TXN101513,2023-05-03 04:12:10,P003,CU0384,UPI,2,68268.38,0.0,136536.76,2.5
TXN104393,2023-05-03 08:56:19,P016,CU0233,Credit Card,2,14750.45,5.0,29500.9,4.0
TXN102881,2023-05-03 09:51:16,P016,CU0070,UPI,2,11768.36,3.0,23536.72,3.0
TXN100222,2023-05-03 15:39:46,P001,CU0030,Cash,3,30347.26,8.0,91041.78,3.5
TXN101729,2023-05-03 20:10:38,P016,CU0277,Credit Card,1,16584.21,10.0,16584.21,4.0
TXN103522,2023-05-04 05:07:43,P014,CU0218,Debit Card,3,24463.58,8.0,73390.74,3.5
TXN102111,2023-05-04 08:34:48,P009,CU0073,Debit Card,3,25045.39,0.0,75136.17,2.5
TXN101307,2023-05-04 16:52:28,P011,CU0443,Cash,3,26754.11,5.0,80262.33,3.5
TXN101882,2023-05-05 02:43:29,P015,CU0340,Debit Card,2,20072.25,0.0,40144.5,3.0
TXN102123,2023-05-05 11:49:41,P008,CU0122,Debit Card,1,62193.45,0.0,62193.45,3.0
TXN102146,2023-05-05 14:37:51,P015,CU0253,UPI,1,21818.08,5.0,21818.08,4.0
TXN102047,2023-05-05 22:47:38,P005,CU0208,Credit Card,2,20218.85,0.0,40437.7,3.5
TXN103381,2023-05-05 23:13:56,P011,CU0233,UPI,2,43241.27,3.0,86482.54,4.0
TXN103122,2023-05-06 18:56:48,P003,CU0277,Debit Card,1,47936.11,8.0,47936.11,3.5
TXN102514,2023-05-07 12:15:58,P006,CU0246,Cash,2,46769.54,0.0,93539.08,3.5
TXN101038,2023-05-07 18:02:59,P017,CU0289,UPI,4,28626.35,3.0,114505.4,3.0
TXN101593,2023-05-08 05:32:16,P006,CU0337,Cash,1,39948.72,0.0,39948.72,5.0
TXN103201,2023-05-08 17:38:34,P017,CU0158,Debit Card,1,25610.9,0.0,25610.9,3.0
TXN104361,2023-05-09 20:45:34,P011,CU0287,UPI,1,31796.7,3.0,31796.7,4.0
TXN101786,2023-05-10 00:59:06,P013,CU0036,Debit Card,1,14662.57,5.0,14662.57,3.0
TXN102830,2023-05-10 01:34:32,P014,CU0486,Debit Card,2,32081.39,0.0,64162.78,5.0
TXN100384,2023-05-10 09:34:30,P015,CU0256,UPI,2,12653.24,8.0,25306.48,2.0
TXN100548,2023-05-10 14:59:56,P012,CU0154,UPI,2,24285.46,0.0,48570.92,2.0
TXN103590,2023-05-11 07:10:35,P004,CU0266,UPI,2,51709.13,5.0,103418.26,3.5
TXN102679,2023-05-11 09:28:55,P013,CU0348,Debit Card,2,30113.78,0.0,60227.56,3.5
TXN104030,2023-05-12 14:42:06,P005,CU0264,UPI,1,22016.5,5.0,22016.5,3.5
TXN103786,2023-05-12 16:26:07,P013,CU0063,Debit Card,3,23045.11,0.0,69135.33,3.5
TXN102675,2023-05-13 00:01:09,P011,CU0366,Cash,1,41052.79,0.0,41052.79,3.5
TXN100860,2023-05-14 06:09:13,P008,CU0398,Cash,1,29331.6,0.0,29331.6,4.0
TXN104258,2023-05-14 19:01:32,P013,CU0223,Debit Card,1,13841.43,0.0,13841.43,3.5
TXN102970,2023-05-14 23:19:59,P010,CU0488,Debit Card,1,30239.91,5.0,30239.91,3.0
TXN101916,2023-05-15 01:54:49,P017,CU0272,Debit Card,3,16626.16,0.0,49878.48,3.0
TXN102886,2023-05-15 13:26:17,P014,CU0133,UPI,1,30002.4,5.0,30002.4,3.0
TXN100858,2023-05-15 15:07:34,P006,CU0109,Cash,4,42345.8,5.0,169383.2,3.5
TXN104262,2023-05-15 17:01:55,P003,CU0375,Credit Card,1,70581.89,3.0,70581.89,4.5
TXN101290,2023-05-15 19:24:10,P007,CU0321,Debit Card,1,48782.33,0.0,48782.33,4.5
TXN103735,2023-05-15 21:27:29,P007,CU0409,Debit Card,5,63273.41,0.0,316367.05,4.0
TXN103942,2023-05-16 02:31:09,P013,CU0494,Cash,1,17373.14,0.0,17373.14,3.5
TXN103531,2023-05-16 17:20:28,P008,CU0358,UPI,1,56219.24,10.0,56219.24,4.0
TXN103616,2023-05-16 18:29:48,P011,CU0280,Credit Card,1,24678.25,0.0,24678.25,3.0
TXN103636,2023-05-17 00:17:54,P006,CU0475,Cash,2,34411.26,10.0,68822.52,4.0
TXN101720,2023-05-17 23:29:05,P007,CU0402,Cash,1,50040.31,0.0,50040.31,5.0
TXN102105,2023-05-18 23:32:30,P016,CU0400,Credit Card,2,14444.55,0.0,28889.1,3.0
TXN101537,2023-05-19 00:33:12,P014,CU0366,Debit Card,2,27823.85,15.0,55647.7,4.5
TXN100345,2023-05-19 09:57:49,P008,CU0468,Debit Card,1,22793.17,10.0,22793.17,4.0
TXN100181,2023-05-19 12:11:47,P006,CU0186,UPI,2,47661.65,0.0,95323.3,5.0
TXN101744,2023-05-19 18:04:47,P015,CU0137,Cash,2,26378.46,3.0,52756.92,4.0
TXN100304,2023-05-19 18:48:36,P007,CU0211,UPI,2,30382.24,8.0,60764.48,4.5
TXN102323,2023-05-21 02:27:24,P014,CU0140,UPI,2,25827.14,3.0,51654.28,3.5
TXN104360,2023-05-21 05:01:38,P004,CU0272,UPI,1,69851.7,0.0,69851.7,4.0
TXN103874,2023-05-21 05:33:48,P003,CU0269,Credit Card,3,70455.18,0.0,211365.54,5.0
TXN100136,2023-05-21 08:12:41,P005,CU0067,Credit Card,1,56830.91,0.0,56830.91,3.5
TXN104461,2023-05-22 09:46:40,P007,CU0150,Credit Card,1,18710.25,10.0,18710.25,5.0
TXN103256,2023-05-22 15:34:55,P011,CU0198,UPI,2,24325.37,0.0,48650.74,3.0
TXN102064,2023-05-23 04:56:00,P004,CU0457,UPI,2,71009.83,3.0,142019.66,5.0
TXN103757,2023-05-23 18:03:07,P004,CU0168,Cash,4,40122.57,5.0,160490.28,2.5
TXN100467,2023-05-24 15:22:41,P010,CU0121,UPI,2,24815.6,0.0,49631.2,3.0
TXN100074,2023-05-24 22:32:26,P016,CU0169,UPI,1,18597.7,0.0,18597.7,3.5
TXN103993,2023-05-24 23:50:06,P008,CU0039,Debit Card,3,45169.97,0.0,135509.91,2.5
